r,t,M,D,K,S,num_points,num_missed,error,acc,spr_error,spr_perc,runtime,rep_time,cluster_time
5,11,9,6,5,577,2885,175,0.060658578856152515,0.9393414211438474,0.1289899251604082,57.22703639514731,0.4803854720084928,0.007104642019839957,0.47328082998865284
5,12,9,6,5,577,2885,176,0.0610051993067591,0.9389948006932409,0.11618658258188547,62.91161178509532,0.4736287409905344,0.007094428990967572,0.46653431199956685
5,13,9,6,5,577,2885,227,0.07868284228769497,0.921317157712305,0.1560352002528165,53.86481802426343,0.48312105299555697,0.004803982999874279,0.4783170699956827
5,14,9,6,5,577,2885,224,0.07764298093587521,0.9223570190641248,0.14208576652167212,53.27556325823223,0.4669480989978183,0.005927171994699165,0.46102092700311914
5,15,9,6,5,577,2885,333,0.11542461005199307,0.8845753899480069,0.1826382702522561,45.961871750433275,0.4645425179915037,0.007063069002470002,0.4574794489890337
5,16,9,6,5,577,2885,301,0.10433275563258232,0.8956672443674176,0.17352948349122552,50.19064124783362,0.4775599579734262,0.007235699973534793,0.4703242579998914
5,17,9,6,5,577,2885,192,0.06655112651646447,0.9334488734835356,0.11003097677852701,62.530329289428074,0.4566242959990632,0.005638756992993876,0.4509855390060693
5,18,9,6,5,577,2885,182,0.06308492201039861,0.9369150779896014,0.13264705561114143,59.20277296360485,0.4764044700132217,0.005136054998729378,0.47126841501449235
5,19,9,6,5,577,2885,471,0.1632582322357019,0.8367417677642981,0.11902117312739492,60.03466204506066,0.4854939919896424,0.004998971009626985,0.4804950209800154
5,20,9,6,5,577,2885,184,0.06377816291161179,0.9362218370883882,0.1263765473494027,58.50953206239168,0.4686434399918653,0.0072354350122623146,0.461408004979603
5,21,9,6,5,577,2885,235,0.08145580589254767,0.9185441941074524,0.15356755211802348,52.1317157712305,0.46571962398593314,0.004796311986865476,0.46092331199906766
5,22,9,6,5,577,2885,200,0.06932409012131716,0.9306759098786829,0.13335423965176907,57.088388214904676,0.47711565499776043,0.0064693280146457255,0.4706463269831147
5,23,9,6,5,577,2885,172,0.05961871750433276,0.9403812824956672,0.11501435224666927,61.421143847487,0.47872430499410257,0.004895810998277739,0.47382849399582483
5,24,9,6,5,577,2885,244,0.08457538994800694,0.915424610051993,0.11327075449567142,63.63951473136915,0.4522035649861209,0.0049428729980718344,0.4472606919880491
5,25,9,6,5,577,2885,163,0.05649913344887349,0.9435008665511265,0.11625943636111451,62.14904679376083,0.4709430520015303,0.006257497007027268,0.46468555499450304
5,26,9,6,5,577,2885,201,0.06967071057192374,0.9303292894280762,0.13704934476426936,56.18717504332756,0.4651228440052364,0.004863439011387527,0.4602594049938489
5,27,9,6,5,577,2885,248,0.08596187175043328,0.9140381282495668,0.1497601737820988,54.10745233968804,0.47892068899818696,0.004737973998999223,0.47418271499918774
5,28,9,6,5,577,2885,266,0.09220103986135182,0.9077989601386481,0.162618317843943,49.74003466204506,0.4794376179925166,0.00720324699068442,0.4722343710018322
5,29,9,6,5,577,2885,744,0.2578856152512998,0.7421143847487002,0.15558178355826546,54.17677642980936,0.48215852401335724,0.00581225601490587,0.47634626799845137
5,30,9,6,5,577,2885,396,0.13726169844020797,0.862738301559792,0.13130727194845576,57.088388214904676,0.5106735589797609,0.007197707978775725,0.5034758510009851
5,31,9,6,5,577,2885,147,0.05095320623916811,0.9490467937608319,0.10783774861002315,63.46620450606586,0.4388276689860504,0.005999326996970922,0.4328283419890795
5,32,9,6,5,577,2885,170,0.058925476603119586,0.9410745233968805,0.13289908612089624,57.22703639514731,0.47751575699658133,0.004815852997126058,0.4726999039994553
5,33,9,6,5,577,2885,190,0.0658578856152513,0.9341421143847487,0.13524712002733075,58.02426343154246,0.47279765698476695,0.004772112995851785,0.46802554398891516
5,34,9,6,5,577,2885,170,0.058925476603119586,0.9410745233968805,0.12419865164989567,56.70710571923743,0.4793038679927122,0.00499844498699531,0.4743054230057169
5,35,9,6,5,577,2885,219,0.07590987868284228,0.9240901213171577,0.14201087832201553,55.59792027729636,0.4612583389971405,0.004913045006105676,0.45634529399103485
5,36,9,6,5,577,2885,193,0.06689774696707106,0.9331022530329289,0.13255707529913832,57.36568457538995,0.4793075709894765,0.005797593999886885,0.47350997698958963
5,37,9,6,5,577,2885,196,0.06793760831889081,0.9320623916811092,0.1400235881481012,56.81109185441941,0.4682092329894658,0.006366393994539976,0.46184283899492584
5,38,9,6,5,577,2885,279,0.09670710571923744,0.9032928942807625,0.16541131713511856,49.60138648180242,0.4669817150279414,0.00467390101402998,0.4623078140139114
5,39,9,6,5,577,2885,234,0.08110918544194108,0.9188908145580589,0.14241094337086646,55.77123050259965,0.48236211098264903,0.006646022986387834,0.4757160879962612
5,40,9,6,5,577,2885,173,0.05996533795493934,0.9400346620450607,0.118526251734007,61.76776429809359,0.4649580529949162,0.004842255002586171,0.46011579799233004
5,41,9,6,5,577,2885,199,0.06897746967071057,0.9310225303292894,0.1320992857221835,57.573656845753895,0.47863121700356714,0.005645736993756145,0.472985480009811
5,42,9,6,5,577,2885,217,0.07521663778162911,0.9247833622183709,0.14701134406999677,54.38474870017331,0.47425362101057544,0.005116304004332051,0.4691373170062434
5,43,9,6,5,577,2885,206,0.07140381282495667,0.9285961871750433,0.13607087534413667,56.46447140381282,0.4679356470005587,0.006515376997413114,0.46142027000314556
5,44,9,6,5,577,2885,223,0.07729636048526863,0.9227036395147313,0.14547838164090945,54.10745233968804,0.4686230740044266,0.0069254530244506896,0.4616976209799759
5,45,9,6,5,577,2885,284,0.09844020797227036,0.9015597920277296,0.17288430268422075,48.87348353552859,0.4811975439952221,0.004818946006707847,0.47637859798851423
5,46,9,6,5,577,2885,385,0.13344887348353554,0.8665511265164645,0.17164139155368827,46.65511265164645,0.48695562599459663,0.004798484005732462,0.48215714198886417
5,47,9,6,5,577,2885,323,0.1119584055459272,0.8880415944540728,0.15389123452996137,52.7209705372617,0.4852835860219784,0.006344174005789682,0.4789394120161887
5,48,9,6,5,577,2885,796,0.2759098786828423,0.7240901213171578,0.14509599012413502,54.696707105719234,0.4547022690239828,0.006015929015120491,0.4486863400088623
5,49,9,6,5,577,2885,193,0.06689774696707106,0.9331022530329289,0.13403648761254858,58.09358752166378,0.4654117430036422,0.006436786992708221,0.45897495601093397
6,0,9,6,5,1041,5205,318,0.06109510086455332,0.9389048991354467,0.11381627026081571,65.43707973102786,11.773909218987683,7.538157105998835,4.235752112988848
6,1,9,6,5,1041,5205,203,0.03900096061479347,0.9609990393852066,0.08123068832070159,71.31604226705092,0.7694317790155765,0.0081197039980907,0.7613120750174858
6,2,9,6,5,1041,5205,246,0.04726224783861672,0.9527377521613832,0.09120359427820825,69.83669548511048,0.7674335170013364,0.009185239992802963,0.7582482770085335
6,3,9,6,5,1041,5205,518,0.0995196926032661,0.9004803073967339,0.11714215630330548,62.843419788664754,0.8182224039919674,0.00967341399518773,0.8085489899967797
6,4,9,6,5,1041,5205,251,0.048222862632084536,0.9517771373679155,0.09116161027091664,68.33813640730068,0.8128463280154392,0.009336199989775196,0.803510128025664
6,5,9,6,5,1041,5205,226,0.04341978866474544,0.9565802113352546,0.08755615523830616,70.4899135446686,0.7564330359746236,0.010756179981399328,0.7456768559932243
6,6,9,6,5,1041,5205,202,0.0388088376560999,0.9611911623439001,0.08326866156056673,72.98751200768493,0.7743276080000214,0.007029995002085343,0.7672976129979361
6,7,9,6,5,1041,5205,243,0.04668587896253602,0.9533141210374639,0.0884035228960023,70.06724303554276,0.7560272959817667,0.009940066986018792,0.7460872289957479
6,8,9,6,5,1041,5205,414,0.07953890489913544,0.9204610951008646,0.10451372762626211,64.43804034582134,0.7998368179833051,0.00935298198601231,0.7904838359972928
6,9,9,6,5,1041,5205,340,0.06532180595581172,0.9346781940441883,0.09869700328678571,66.28242074927954,0.7758787220227532,0.00881852800375782,0.7670601940189954
6,10,9,6,5,1041,5205,259,0.04975984630163305,0.9502401536983669,0.09920030841626813,68.06916426512969,0.764834919013083,0.009322644007625058,0.7555122750054579
6,11,9,6,5,1041,5205,232,0.04457252641690682,0.9554274735830932,0.08977967262606125,69.68299711815563,0.7844941180082969,0.00857914099469781,0.7759149770135991
6,12,9,6,5,1041,5205,245,0.04707012487992315,0.9529298751200769,0.09624316384051669,67.37752161383285,0.7586043310002424,0.0065349780197720975,0.7520693529804703
6,13,9,6,5,1041,5205,222,0.04265129682997118,0.9573487031700288,0.09107301621923491,69.64457252641691,0.7613973649858963,0.008969735994469374,0.7524276289914269
6,14,9,6,5,1041,5205,233,0.04476464937560039,0.9552353506243996,0.09240038631315502,69.20268972142172,0.7597097679972649,0.009941892989445478,0.7497678750078194
6,15,9,6,5,1041,5205,305,0.05859750240153699,0.9414024975984631,0.10999169691212711,64.13064361191162,0.7633728009823244,0.008531330997357145,0.7548414699849673
6,16,9,6,5,1041,5205,312,0.05994236311239193,0.9400576368876081,0.11443908386116965,64.03458213256485,0.7690905299969018,0.007183581008575857,0.7619069489883259
6,17,9,6,5,1041,5205,270,0.05187319884726225,0.9481268011527377,0.1010399169762581,68.58789625360231,0.7647351649939083,0.006562458002008498,0.7581727069918998
6,18,9,6,5,1041,5205,225,0.043227665706051875,0.9567723342939481,0.09237302534696794,69.33717579250721,0.7711580509785563,0.007558404002338648,0.7635996469762176
6,19,9,6,5,1041,5205,231,0.04438040345821326,0.9556195965417867,0.09619338856322493,68.93371757925073,0.7604621600185055,0.008444614999461919,0.7520175450190436
6,20,9,6,5,1041,5205,483,0.09279538904899136,0.9072046109510087,0.10773213524327609,64.4956772334294,0.8186554999847431,0.008826803998090327,0.8098286959866527
6,21,9,6,5,1041,5205,252,0.0484149855907781,0.9515850144092219,0.0934361075220653,67.6657060518732,0.7708869310154114,0.009311761008575559,0.7615751700068358
6,22,9,6,5,1041,5205,238,0.045725264169068205,0.9542747358309318,0.0953569015697162,68.70317002881845,0.7614380169834476,0.006240293005248532,0.7551977239781991
6,23,9,6,5,1041,5205,262,0.050336215177713736,0.9496637848222863,0.10090227042791032,66.80115273775216,0.7672163379902486,0.006440487981308252,0.7607758500089403
6,24,9,6,5,1041,5205,290,0.05571565802113353,0.9442843419788665,0.1050944792900729,65.2449567723343,0.7715984770038631,0.007809005008311942,0.7637894719955511
6,25,9,6,5,1041,5205,235,0.04514889529298751,0.9548511047070125,0.08842517074938726,70.06724303554276,0.7574690059991553,0.007733231002930552,0.7497357749962248
6,26,9,6,5,1041,5205,437,0.08395773294908741,0.9160422670509126,0.11407788979927781,61.34486071085495,0.7950045480101835,0.007770164986141026,0.7872343830240425
6,27,9,6,5,1041,5205,588,0.11296829971181556,0.8870317002881845,0.09530500593268533,67.31988472622479,0.7917641529929824,0.008243528980528936,0.7835206240124535
6,28,9,6,5,1041,5205,280,0.053794428434197884,0.9462055715658021,0.10227734046442627,65.2449567723343,0.7649277090094984,0.009609025000827387,0.755318684008671
6,29,9,6,5,1041,5205,311,0.05975024015369837,0.9402497598463017,0.1060610289734464,63.727185398655145,0.7700671649945434,0.006258976005483419,0.76380818898906
6,30,9,6,5,1041,5205,229,0.04399615754082613,0.9560038424591739,0.08995323924734613,71.04707012487992,0.7952323280042037,0.006647095986409113,0.7885852320177946
6,31,9,6,5,1041,5205,280,0.053794428434197884,0.9462055715658021,0.10635002821202326,65.62920268972142,0.7994579549995251,0.006319152016658336,0.7931388029828668
6,32,9,6,5,1041,5205,412,0.07915465898174832,0.9208453410182517,0.11175523752226896,64.64937560038425,0.8007845599786378,0.009214913006871939,0.7915696469717659
6,33,9,6,5,1041,5205,314,0.06032660902977906,0.939673390970221,0.11032976341130124,63.99615754082613,0.771252298989566,0.009644105011830106,0.7616081939777359
6,34,9,6,5,1041,5205,427,0.08203650336215178,0.9179634966378483,0.12915814603001138,58.9433237271854,0.8106782149989158,0.008334321988513693,0.8023438930104021
6,35,9,6,5,1041,5205,206,0.03957732949087416,0.9604226705091259,0.0833463251595845,72.37271853986552,0.7579625160142314,0.008755763003136963,0.7492067530110944
6,36,9,6,5,1041,5205,217,0.04169068203650336,0.9583093179634966,0.08972202923827233,70.45148895292988,0.7582641860062722,0.00648043499677442,0.7517837510094978
6,37,9,6,5,1041,5205,294,0.05648414985590778,0.9435158501440922,0.1091742327309462,62.3823246878002,0.7581645460159052,0.006705720006721094,0.7514588260091841
6,38,9,6,5,1041,5205,242,0.04649375600384246,0.9535062439961576,0.09419700885836427,69.26032660902979,0.7705236169858836,0.007261360005941242,0.7632622569799423
6,39,9,6,5,1041,5205,316,0.06071085494716619,0.9392891450528338,0.1173595951192882,59.88472622478387,0.7897048259910662,0.006574797997018322,0.7831300279940479
6,40,9,6,5,1041,5205,368,0.07070124879923151,0.9292987512007684,0.12720592314967968,61.61383285302594,0.8002366040018387,0.0062963980017229915,0.7939402060001157
6,41,9,6,5,1041,5205,247,0.047454370797310276,0.9525456292026897,0.09536781234052585,68.2420749279539,0.7571170630108099,0.007309134001843631,0.7498079290089663
6,42,9,6,5,1041,5205,227,0.043611911623439,0.956388088376561,0.09018413260208091,70.24015369836697,0.7566655619884841,0.006336895981803536,0.7503286660066806
6,43,9,6,5,1041,5205,332,0.06378482228626321,0.9362151777137367,0.12476964098058756,62.132564841498564,0.7981592419964727,0.006369898997945711,0.791789342998527
6,44,9,6,5,1041,5205,336,0.06455331412103746,0.9354466858789625,0.11806059898838489,61.80595581171951,0.7763075130060315,0.009310182998888195,0.7669973300071433
6,45,9,6,5,1041,5205,217,0.04169068203650336,0.9583093179634966,0.08401038296489119,71.29682997118157,0.7765140809933655,0.00644587300485,0.7700682079885155
6,46,9,6,5,1041,5205,182,0.034966378482228624,0.9650336215177714,0.07385857060716268,73.27569644572527,0.793324666999979,0.006607290997635573,0.7867173760023434
6,47,9,6,5,1041,5205,276,0.05302593659942363,0.9469740634005763,0.09719218874232681,68.91450528338137,0.7936179490061477,0.007161481014918536,0.7864564679912291
6,48,9,6,5,1041,5205,180,0.0345821325648415,0.9654178674351584,0.0763335959402977,72.25744476464938,0.7552214780007489,0.007249872985994443,0.7479716050147545
6,49,9,6,5,1041,5205,231,0.04438040345821326,0.9556195965417867,0.0854927117438883,71.18155619596543,0.7682757650036365,0.008091940981103107,0.7601838240225334
7,0,9,6,5,1880,9400,289,0.03074468085106383,0.9692553191489361,0.06425756870648291,78.43617021276596,20.111145667004166,15.940353115991456,4.17079255101271
7,1,9,6,5,1880,9400,339,0.03606382978723404,0.963936170212766,0.0734390699563605,75.2872340425532,1.3078573679958936,0.20601598802022636,1.1018413799756672
7,2,9,6,5,1880,9400,286,0.030425531914893618,0.9695744680851064,0.06026805449250948,79.63829787234043,1.2676844029920176,0.2064075010130182,1.0612769019789994
7,3,9,6,5,1880,9400,373,0.039680851063829785,0.9603191489361702,0.07273125492949398,75.63829787234043,1.2957435580028687,0.20609884700388648,1.0896447109989822
7,4,9,6,5,1880,9400,315,0.03351063829787234,0.9664893617021276,0.06789392790892554,76.70212765957447,1.2791985739895608,0.20584503997815773,1.073353534011403
7,5,9,6,5,1880,9400,316,0.03361702127659574,0.9663829787234043,0.06947405308077727,76.30851063829788,1.3081252200063318,0.20597533500404097,1.1021498850022908
7,6,9,6,5,1880,9400,413,0.043936170212765954,0.956063829787234,0.08461861313931199,71.3936170212766,1.3018184679967817,0.20651220899890177,1.09530625899788
7,7,9,6,5,1880,9400,266,0.028297872340425533,0.9717021276595744,0.05733153952287308,80.14893617021276,1.2417599079781212,0.20620310798403807,1.0355567999940831
7,8,9,6,5,1880,9400,345,0.036702127659574466,0.9632978723404255,0.06877160790693809,77.13829787234043,1.272460799984401,0.2062999689951539,1.0661608309892472
7,9,9,6,5,1880,9400,283,0.030106382978723405,0.9698936170212766,0.0636421404341227,78.74468085106383,1.3379461470176466,0.2061193310073577,1.131826816010289
7,10,9,6,5,1880,9400,369,0.03925531914893617,0.9607446808510638,0.07229511924675772,75.94680851063829,1.2968171990069095,0.20856095899944194,1.0882562400074676
7,11,9,6,5,1880,9400,359,0.03819148936170213,0.9618085106382979,0.07048099140562508,75.79787234042553,1.3333092929970007,0.20830010800273158,1.1250091849942692
7,12,9,6,5,1880,9400,318,0.033829787234042556,0.9661702127659575,0.0681781886123855,76.86170212765957,1.3185698660090566,0.20818852999946102,1.1103813360095955
7,13,9,6,5,1880,9400,347,0.03691489361702128,0.9630851063829787,0.07217324500562979,75.36170212765957,1.2976427499961574,0.2079791369906161,1.0896636130055413
7,14,9,6,5,1880,9400,329,0.035,0.965,0.0727406031841811,75.67021276595744,1.3074643589789048,0.2086105089983903,1.0988538499805145
7,15,9,6,5,1880,9400,304,0.03234042553191489,0.9676595744680851,0.06523570210603931,77.70212765957447,1.3108486999990419,0.20787806098815054,1.1029706390108913
7,16,9,6,5,1880,9400,373,0.039680851063829785,0.9603191489361702,0.07659403227198908,74.75531914893617,1.3202900189789943,0.2084561749943532,1.1118338439846411
7,17,9,6,5,1880,9400,287,0.03053191489361702,0.9694680851063829,0.06286964919201522,77.74468085106383,1.3162923390045762,0.20817161901504733,1.1081207199895289
7,18,9,6,5,1880,9400,274,0.029148936170212764,0.9708510638297873,0.06112024301875621,77.94680851063829,1.3711214159848168,0.20843261599657126,1.1626887999882456
7,19,9,6,5,1880,9400,373,0.039680851063829785,0.9603191489361702,0.07539707445417787,74.75531914893617,1.2771383019862697,0.20852421800373122,1.0686140839825384
7,20,9,6,5,1880,9400,312,0.033191489361702124,0.9668085106382979,0.06233500924012206,78.06382978723404,1.306900618976215,0.20832234297995456,1.0985782759962603
7,21,9,6,5,1880,9400,386,0.041063829787234045,0.958936170212766,0.06920889684212804,77.77659574468085,1.3471052730164956,0.20797732201754116,1.1391279509989545
7,22,9,6,5,1880,9400,372,0.03957446808510638,0.9604255319148937,0.07396993112469387,75.03191489361701,1.3209059979999438,0.20859766300418414,1.1123083349957597
7,23,9,6,5,1880,9400,341,0.03627659574468085,0.9637234042553191,0.06990861966611608,75.81914893617021,1.3079528119997121,0.20857567997882143,1.0993771320208907
7,24,9,6,5,1880,9400,360,0.03829787234042553,0.9617021276595745,0.0663915703106943,77.25531914893617,1.3325180290266871,0.20833540300372988,1.1241826260229573
